date,plant_name,electricity_gen,fuel_cost
2019-08-13,Anwara 300 MW PP (United),225818.0,2082041.9600000002
2019-08-13,Jodiac Power,0.0,0.0
2019-08-13,Karnaphuli Power Lid.,0.0,0.0
2019-08-13,EasternBlank,,
2019-08-13,Bheramara (HVDC ),15107636.0,40790617.2
2019-08-13,"Bheramara GTPP Unit-1,2 & 3",0.0,0.0
2019-08-13,Bheramara 360 MW CCPP,8341056.0,6506023.680000001
2019-08-13,Khulna  115 MW PP  (KPCL-1 & 3),0.0,0.0
2019-08-13,Khulna 115 PP MW (KPCL-2),650880.0,6274483.2
2019-08-13,Khulna  225 MW CCPP,0.0,0.0
2019-08-13,Khulna 60MW,0.0,0.0
2019-08-13,Khulna (Aggreeco) 55MW,0.0,0.0
2019-08-13,Faridpur 50 MW Peaking PP,273600.0,3173760.0
2019-08-13,Gopalganj 100 MW Peaking PP,453120.0,5935872.0
2019-08-13,Noapara 40 MW PP (Khanjahan Ali),542625.0,5366561.25
2019-08-13,Bhola 225 MW  CCPP,1399000.0,1119200.0
2019-08-13,Bhola  33 MW PP (Venture),647223.0,1003195.65
2019-08-13,Barisal 110 MW PP (Summit ),1022400.0,10980576.0
2019-08-13,Barisal GT PP Unit-1& 2,0.0,0.0
2019-08-13,Baghabari  100 MW GTPP,0.0,0.0
2019-08-13,Baghabari 71 MW GTPP,1300000.0,2444000.0
2019-08-13,Baghabari  50 MW Peaking PP,286488.0,3191476.3200000003
2019-08-13,Bera 70 MW Peaking PP,74058.0,907210.5
2019-08-13,Chapainawabganj 100 MW Peaking PP,647648.0,6411715.2
2019-08-13,Amnura 50 MW PP(Sinha),875310.0,9076964.7
2019-08-13,Katakhali 50 MW PP (Northern),283379.0,3318368.0900000003
2019-08-13,Katakhali 50 MW Peaking PP,233722.0,2816350.1
2019-08-13,Natore 52 MW PP (Rajlanka) ,447360.0,4455705.600000001
2019-08-13,Santahar  50 MW Peaking PP,213170.0,2099724.5
2019-08-13,Bogra 22 MW PP (GBB),378240.0,416064.00000000006
2019-08-13,Bogura 20 MW PP (Energyprima),256248.0,422809.19999999995
2019-08-13,Ullapara 11 MW PP  (Summit),223362.0,169085.034
2019-08-13,Barapukuria TPP Unit-1 ,1916945.0,12210939.65
2019-08-13,Barapukuria TPP  Unit-2,0.0,0.0
2019-08-13,Barapukuria 275 MW TPP Unit-3,4587500.0,18762875.0
2019-08-13,Rangpur 20 MW  GTPP,0.0,0.0
2019-08-13,Saidpur 20 MW GTPP,0.0,0.0
2019-08-13,Sirajgonj 225MW CCPP Unit-1  (Gas),3929236.0,3457727.68
2019-08-13,Sirajgonj  225MW CCPP Unit-1(Oil),0.0,0.0
2019-08-13,Sirajgonj 225 MW CCPP   Unit-2  (Gas),0.0,0.0
2019-08-13,Sirajgonj 225 MW CCPP   Unit-2  (Oil),0.0,0.0
2019-08-13,Bhola 95 MW PP (Aggreko),1875880.0,2982649.2
2019-08-13, Noapara 100 MW PP (Bangla Trac),937920.0,15850847.999999998
2019-08-13,Sirajgonj 225MW CCPP Unit-3  (Gas),4486291.0,3947936.08
2019-08-13,Sirajgonj 225MW CCPP Unit-3  (Oil),0.0,0.0
2019-08-13,Sirajgonj 400 MW CCPP Unit-4,7935000.0,5792550.0
2019-08-13,Rupsha 105 MW PP (Orion rupsha),999360.0,9453945.600000001
2019-08-13,Baghabari 200 MW PP (Paramount),0.0,0.0
2019-08-13,Bagura 113 MW PP (Confidence),784512.0,7201820.16
2019-08-13,Madhumati 100 MW PP,1467936.0,13079309.76
2019-08-13,Rangpur 113 MW PP (Confidence)  ,1185300.0,11070702.0
2019-08-13,Sirajgonj 400MW CCPP Unit-4 (Oil),0.0,0.0
2019-08-13,Sympa Solar Power 8MW,57651.0,0.0
2019-08-13,WesternBlank,,
2019-08-13,Eastern Grid Total,134366759.0,220073792.36999997
2023-12-03,Ghorasal TPP (Unit-1&2),0.0,0.0
2023-12-03,Ghorasal Repowered CCPP:Unit-3 (GT,0.0,0.0
2023-12-03,Ghorasal Repowered CCPP Unit-4,0.0,0.0
2023-12-03,Ghorasal TPP Unit-5,4328100.0,6448869.0
2023-12-03,Ghorasal 365 MW CCPP Unit-7,0.0,0.0
2023-12-03,Ghorashal 108 MW PP (Regent),1476181.0,1963320.7300000002
2023-12-03,Ghorashal 78.5 MW PP(MAX),0.0,0.0
2023-12-03,Haripur  412 MW CCPP,9189370.0,9648838.5
2023-12-03,Haripur 360 MW CCPP(HPL),0.0,0.0
2023-12-03,Plant Removed,,
2023-12-03,Haripur GTPP,0.0,0.0
2023-12-03,Meghnaghat 450 MW CCPP(MPL),8293500.0,9039915.0
2023-12-03,Meghnaghat CCPP(Summit),0.0,0.0
2023-12-03,Meghnaghat 100 MW(IEL),12480.0,139526.4
2023-12-03,Madanganj 102 PP(Summit),102102.0,1352851.5
2023-12-03,Madanganj-55 MW PP(Summit),120591.0,1597830.75
2023-12-03,Siddhirganj 335 MW CCPP,6700530.0,7504593.600000001
2023-12-03,210 MW Siddhirgonj TPP,0.0,0.0
2023-12-03,Siddhirgonj 2*120 MW GTPP ,0.0,0.0
2023-12-03,Siddhirganj 100 PP(Dutch Bangla),14486.0,211785.31999999998
2023-12-03,Gagnagar 102 MW PP (Digital Power),0.0,0.0
2023-12-03,Kodda 150 MW PP,832800.0,13499688.0
2023-12-03,Keraniganj 100 MW PP (Powerpac),0.0,0.0
2023-12-03,Bosila 108 MW PP(CLC),0.0,0.0
2023-12-03,Pagla (DPA ),0.0,0.0
2023-12-03,Katpotti 52 MW PP (Sinha),0.0,0.0
2023-12-03,Kamalaghat 54 MW PP(Banco Energy),94500.0,1202040.0
2023-12-03,Manikganj 55 MW PP (Northern),132449.0,1788061.5
2023-12-03,Nababganj 55 MW PP (Southern power ),88401.0,1185457.41
2023-12-03,Narshingdi 22 MW PP  (Doreen),200664.0,150498.0
2023-12-03,Summit Ashulia,480000.0,360000.0
2023-12-03,Summit Madhabdi,299520.0,0.0
2023-12-03,Maona 33 MW PP(Summit),301000.0,0.0
2023-12-03,Rupganj 33 MW PP(Summit) ,338100.0,0.0
2023-12-03,Gazipur 52 MW PP,200069.0,3403173.6900000004
2023-12-03,Tongi 80 MW GTPP,0.0,0.0
2023-12-03,"Karnaphuli Hydro PP Unit-1, 2 & 3",1104000.0,298080.0
2023-12-03,Karnaphuli Hydro PP Unit-4 & 5,960000.0,259200.00000000003
2023-12-03,Chattogram TPP-1 ,0.0,0.0
2023-12-03,Chattogram TPP-2,0.0,0.0
2023-12-03,Raozan 25 MW PP,0.0,0.0
2023-12-03,Sikalbaha 225MW CCPP (Gas),4638323.0,4823855.92
2023-12-03,Sikalbaha 225MW CCPP(Oil),0.0,0.0
2023-12-03,Sikalbaha 150MW GTPP,0.0,0.0
2023-12-03,Sikalbaha 150MW GTPP(Oil),0.0,0.0
2023-12-03,Plant Removed,,
2023-12-03,Tangail Palli Power Gen 22 MW,39840.0,519912.0
2023-12-03,Hathazari 100 MW peaking PP,0.0,0.0
2023-12-03,Dohazari -Kalaish 100 MW Peaking,80710.0,1373684.2
2023-12-03,Juldah 100 MW Unit-1 (Acorn),40560.0,547965.6
2023-12-03,Chattogram 108 MW PP (ECPV),0.0,0.0
2023-12-03,Patenga 50MW PP (Baraka),150240.0,1738276.8
2023-12-03,Barabkunda  22 MW PP (Regent),278832.0,354116.64
2023-12-03,"Malancha, Ctg. EPZ (United)",336000.0,1118880.0
2023-12-03,Ashuganj TPP Unit- 3,0.0,0.0
2023-12-03,Ashuganj TPP Unit- 4,0.0,0.0
2023-12-03,Ashuganj TPP Unit- 5,0.0,0.0
2023-12-03,Ashuganj 450 MW CCPP(North),7482200.0,8305242.000000001
2023-12-03,Ashuganj 450 MW CCPP(South),0.0,0.0
2023-12-03,Ashuganj 225 MW  CCPP ,0.0,0.0
2023-12-03,Ashuganj 195 MW PP (APSCL-United) ,2258182.0,2913054.7800000003
2023-12-03,Chandpur 150 MW CCPP,0.0,0.0
2023-12-03,Ashuganj 50 MW PP ,1015344.0,1147338.72
2023-12-03,Ashuganj 55 MW PP  (Precision) ,688800.0,1026312.0
2023-12-03,Ashuganj 53MW PP (United),0.0,0.0
2023-12-03,Ashuganj  51 MW PP (Midland),942668.0,1574255.5599999998
2023-12-03,B.Baria (Aggreko) 85MW,0.0,0.0
2023-12-03,Titas 50 MW Peaking PP,0.0,0.0
2023-12-03,Jangalia 52 MW PP (Lakdanavi),20362.0,273868.89999999997
2023-12-03,Feni  22 MW PP (Doreen),428940.0,587647.8
2023-12-03,Feni 11 MW PP  (Doreen),201960.0,151470.0
2023-12-03,Jangalia 33 MW PP (Summit) ,762300.0,1334025.0
2023-12-03,Cumilla 25 MW PP (Summit),237230.0,177922.5
2023-12-03,Impoprt (Tripura),2442240.0,17535283.2
2023-12-03,RPCL 210MW CCPP,1850880.0,2017459.2000000002
2023-12-03,Jamalpur 95 MW PP(Powerpac),0.0,0.0
2023-12-03,Tangail  22 MW PP (Doreen),0.0,0.0
2023-12-03,Sarishabari 3 MW Solar Plant,12600.0,200844.0
2023-12-03,Fenchugonj CCPP Phase-1,1016000.0,1391920.0
2023-12-03,Fenchugonj CCPP Phase-2,652440.0,861220.8
2023-12-03,Fenchugonj 51 MW PP  (Barakatullah) ,320400.0,557496.0
2023-12-03,Fenchuganj  44 MW (Energyprima),271080.0,468968.4
2023-12-03,Kushiara 163 MW CCPP (KP),0.0,0.0
2023-12-03,Shajibazar 330 MW CCPP,0.0,0.0
2023-12-03,Shahjibazar GTPP Unit- 8 & 9 ,0.0,0.0
2023-12-03,Shahjibazar 86 MW PP (Shahjibazar),860160.0,1961164.7999999998
2023-12-03,Shahjibazar  50MW PP (EPL)  ,0.0,0.0
2023-12-03,Sylhet 225 MW CCPP,3086870.0,3117738.7
2023-12-03,Sylhet  20 MW GTPP,0.0,0.0
2023-12-03, Sylhet  50 MW PP (EPL),0.0,0.0
2023-12-03,Sylhet 10MW PP (Desh)  ,194580.0,385268.4
2023-12-03,Bibiana-II 341 MW CCPP (Summit),7063000.0,7063000.0
2023-12-03,Shahjahanulla 25 MW PP,155000.0,116250.0
2023-12-03,Hobiganj  11 MW PP Cofidence-E,127210.0,96679.6
2023-12-03,Daudkandi 200 MW PP (B.Trac),0.0,0.0
2023-12-03,Kodda 300 MW PP Unit-2 (Summit) ,243382.0,3322164.3000000003
2023-12-03, Keranigonj 300 MW PP (APR),0.0,0.0
2023-12-03, Bramhangoan 100 MW PP (Aggreko),0.0,0.0
2023-12-03, Mymensingh 200 MW PP (United),664800.0,8961504.0
2023-12-03,Aurahati 100MW PP (Aggreko),0.0,0.0
2023-12-03,Kodda 149 MW PP Unit-1 (Summit) ,767808.0,10634140.799999999
2023-12-03,Teknaf  20MW PP (Solartech),49680.0,580759.2
2023-12-03,Juldah 100 MW PP Unit-3 (Acorn),7680.0,79257.6
2023-12-03,Chandpur 200 MW (Desh energy),304320.0,4157011.2
2023-12-03,Ashuganj 150 MW PP (Midland),543636.0,7214049.72
2023-12-03,Bibiyana-III  400 MW CCPP,8350000.0,7682000.0
2023-12-03,Jamalpur 115 MW PP (United),608400.0,7398144.0
2023-12-03,Gazipur 100 MW PP,917760.0,13270809.600000001
2023-12-03,Sikalbaha 105 MW PP (Baraka Sikalbaha),195709.0,2475718.85
2023-12-03,Kaptai 7 MW  Solar PP,19297.0,300261.32
2023-12-03,Anwara 300 MW PP (United),790364.0,9278873.36
2023-12-03,Jodiac Power,285634.0,3110554.2600000002
2023-12-03,Karnaphuli Power Ltd.,237526.0,2524901.3800000004
2023-12-03,Feni Lanka Power,20520.0,278456.4
2023-12-03,Chowmuhani 113 MW,246120.0,3172486.8000000003
2023-12-03,Juldah unit-2 (Acorn),0.0,0.0
2023-12-03,Bibiyana South 400 MW,9402900.0,8650668.0
2023-12-03,Meghnaghat 104 MW PP (OPCL),104640.0,1355088.0
2023-12-03,Sutiakhali 50 MW Solar PP,270340.0,3906413.0
2023-12-03,Manikgonj 162MW PP(MPGL),241920.0,3069964.8
2023-12-03,Anlima Energy Ltd.,242127.0,2755405.2600000002
2023-12-03,Shahjibazar 100 MW GTPP,0.0,0.0
2023-12-03,Bhairob 54.5 MW,207720.0,2712823.2
2023-12-03,Spectra Solar Plant Ltd.,188894.0,2257283.3
2023-12-03,Chandpur 115(Doreen) ,272640.0,4081420.8000000003
2023-12-03,Kanchan Purbachal Power Generation  Ltd.,237240.0,3124450.8
2023-12-03,Ashuganj 420 MW CCPP(East),8700500.0,0.0
2023-12-03,Mirsharai 150 MW (Oil),0.0,0.0
2023-12-03,Mirsharai 150 MW (Gas),46836.0,0.0
2023-12-03,SS Power I,10925453.0,0.0
2023-12-03,Cox's Bazar Wind,46560.0,0.0
2023-12-03,Matarbari 2*600 MW (CPGCL),550545.0,0.0
2023-12-03,Meghnaghat Unique power,0.0,0.0
2023-12-03,Summit Meghanghat-2 589 MW(Gas),0.0,0.0
2023-12-03,EasternBlank,,
2023-12-03,Bheramara (HVDC ),12397818.0,37193454.0
2023-12-03,Bheramara GTPP Unit-3,0.0,0.0
2023-12-03,Bheramara 410 MW CCPP,0.0,0.0
2023-12-03,Khulna  115 MW PP  (KPCL-1 & 3),0.0,0.0
2023-12-03,Khulna 115 PP MW (KPCL-2),0.0,0.0
2023-12-03,Khulna  225 MW CCPP,0.0,0.0
2023-12-03,Khulna 60MW,0.0,0.0
2023-12-03,Khulna (Aggreeco) 55MW,0.0,0.0
2023-12-03,Faridpur 50 MW Peaking PP,0.0,0.0
2023-12-03,Gopalganj 100 MW Peaking PP,0.0,0.0
2023-12-03,Noapara 40 MW PP (Khanjahan Ali),0.0,0.0
2023-12-03,Bhola 225 MW  CCPP,1780000.0,1993600.0000000002
2023-12-03,Bhola  33 MW PP (Venture),333200.0,646408.0
2023-12-03,Barisal 110 MW PP (Summit ),0.0,0.0
2023-12-03,Barisal GT PP Unit-1& 2,0.0,0.0
2023-12-03,Baghabari 100 MW GTPP,0.0,0.0
2023-12-03,Baghabari 71 MW GTPP,0.0,0.0
2023-12-03,Baghabari  50 MW Peaking PP,0.0,0.0
2023-12-03,Bera 70 MW Peaking PP,0.0,0.0
2023-12-03,Chapainawabganj 100 MW Peaking PP,0.0,0.0
2023-12-03,Amnura 50 MW PP(Sinha),0.0,0.0
2023-12-03,Katakhali 50 MW PP (Northern),0.0,0.0
2023-12-03,Katakhali 50 MW Peaking PP,0.0,0.0
2023-12-03,Natore 52 MW PP (Rajlanka) ,0.0,0.0
2023-12-03,Santahar  50 MW Peaking PP,0.0,0.0
2023-12-03,Bogra 22 MW PP (GBB),0.0,0.0
2023-12-03,Bogura 20 MW PP (Energyprima),0.0,0.0
2023-12-03,Ullapara 11 MW PP  (Summit),237366.0,179686.062
2023-12-03,Barapukuria TPP Unit-1 ,0.0,0.0
2023-12-03,Barapukuria TPP  Unit-2,0.0,0.0
2023-12-03,Barapukuria 275 MW TPP Unit-3,4136500.0,35077520.0
2023-12-03,Rangpur 20 MW  GTPP,0.0,0.0
2023-12-03,Saidpur 20 MW GTPP,0.0,0.0
2023-12-03,Sirajgonj 225MW CCPP Unit-1  (Gas),0.0,0.0
2023-12-03,Sirajgonj  225MW CCPP Unit-1(Oil),0.0,0.0
2023-12-03,Sirajgonj 225 MW CCPP   Unit-2  (Gas),0.0,0.0
2023-12-03,Sirajgonj 225 MW CCPP   Unit-2  (Oil),0.0,0.0
2023-12-03,Bhola 95 MW PP (Aggreko),0.0,0.0
2023-12-03, Noapara 100 MW PP (Bangla Trac),0.0,0.0
2023-12-03,Sirajgonj 225MW CCPP Unit-3  (Gas),0.0,0.0
2023-12-03,Sirajgonj 225MW CCPP Unit-3  (Oil),0.0,0.0
2023-12-03,Sirajgonj 400 MW CCPP Unit-4,8556000.0,8470440.0
2023-12-03,Rupsha 105 MW PP (Orion rupsha),0.0,0.0
2023-12-03,Baghabari 200 MW PP (Paramount),0.0,0.0
2023-12-03,Bagura 113 MW PP (Confidence)-2,122880.0,1453670.4
2023-12-03,Madhumati 100 MW PP,0.0,0.0
2023-12-03,Rangpur 113 MW PP (Confidence)  ,413097.0,5246331.899999999
2023-12-03,Sirajgonj 400MW CCPP Unit-4 (Oil),0.0,0.0
2023-12-03,Sympa Solar Power 8MW,31908.0,352583.4
2023-12-03,Confidence Power Bogura Unit-1 113 MW,1047168.0,12712619.520000001
2023-12-03,Payra 1320 MW,25430700.0,211074810.00000003
2023-12-03,Bhola Nutan Biddut BD LTD (GAS),5344364.0,5451251.28
2023-12-03,Bhola Nutan Biddut BD LTD (OIL),0.0,0.0
2023-12-03,United Payra Power Ltd.,0.0,0.0
2023-12-03, Sirajgonj 6.55 MW Solar,29340.0,331835.4
2023-12-03,Mongla Orion 100 MW Solar PP,462240.0,5422075.2
2023-12-03,Energypac Power Venture Thakurgaon Ltd.,278016.0,4261985.28
2023-12-03,Khulna 330 MW CCPP (OIL),0.0,0.0
2023-12-03,Khulna 330 MW CCPP (GAS),0.0,0.0
2023-12-03,Rampal 1320 MW (BIFPCL),11156360.0,101411312.39999999
2023-12-03,Intraco Solar  30 MW ,177213.0,0.0
2023-12-03,Barisal 307 MW ,4647300.0,55628181.0
2023-12-03,Adani Power Jharkhanda Ltd,6136727.0,52469015.85
2023-12-03,Teesta Solar Limited,914190.0,0.0
2023-12-03,Kulna 225 MW CCPP (GAS),0.0,0.0
2023-12-03,WesternBlank,,
2023-12-03,Eastern Grid Total,118614745.0,240149460.86999997
2024-07-31,Ghorasal TPP (Unit-1&2),0.0,0.0
2024-07-31,Ghorasal Repowered CCPP:Unit-3 (GT,0.0,0.0
2024-07-31,Ghorasal Repowered CCPP Unit-4,0.0,0.0
2024-07-31,Ghorasal TPP Unit-5,0.0,0.0
2024-07-31,Ghorasal 365 MW CCPP Unit-7,0.0,0.0
2024-07-31,Ghorashal 108 MW PP (Regent),0.0,0.0
2024-07-31,Ghorashal 78.5 MW PP(MAX),0.0,0.0
2024-07-31,Haripur  412 MW CCPP,8910000.0,25660800.0
2024-07-31,Haripur 360 MW CCPP(HPL),0.0,0.0
2024-07-31,Plant Removed,,
2024-07-31,Haripur GTPP,0.0,0.0
2024-07-31,Meghnaghat 450 MW CCPP(MPL),9978500.0,31731630.0
2024-07-31,Meghnaghat CCPP(Summit),3629818.0,12413977.56
2024-07-31,Meghnaghat 100 MW(IEL),303360.0,5994393.600000001
2024-07-31,Madanganj 102 PP(Summit),1218668.0,22789091.599999998
2024-07-31,Madanganj-55 MW PP(Summit),681948.0,12015923.76
2024-07-31,Siddhirganj 335 MW CCPP,7802231.0,23796804.549999997
2024-07-31,210 MW Siddhirgonj TPP,0.0,0.0
2024-07-31,Siddhirgonj 2*120 MW GTPP ,0.0,0.0
2024-07-31,Siddhirganj 100 PP(Dutch Bangla),299520.0,5918515.2
2024-07-31,Gagnagar 102 MW PP (Digital Power),382608.0,6867813.6
2024-07-31,Kodda 150 MW PP,1842720.0,35785622.400000006
2024-07-31,Keraniganj 100 MW PP (Powerpac),107000.0,1995549.9999999998
2024-07-31,Bosila 108 MW PP(CLC),0.0,0.0
2024-07-31,Pagla (DPA ),0.0,0.0
2024-07-31,Katpotti 52 MW PP (Sinha),0.0,0.0
2024-07-31,Kamalaghat 54 MW PP(Banco Energy),1256400.0,22941864.000000004
2024-07-31,Manikganj 55 MW PP (Northern),183317.0,2889075.92
2024-07-31,Nababganj 55 MW PP (Southern power ),792167.0,14488734.43
2024-07-31,Narshingdi 22 MW PP  (Doreen),0.0,0.0
2024-07-31,Summit Ashulia,321600.0,241200.0
2024-07-31,Summit Madhabdi,501480.0,0.0
2024-07-31,Maona 33 MW PP(Summit),516240.0,0.0
2024-07-31,Rupganj 33 MW PP(Summit) ,137900.0,0.0
2024-07-31,Gazipur 52 MW PP,172800.0,3094848.0
2024-07-31,Tongi 80 MW GTPP,0.0,0.0
2024-07-31,"Karnaphuli Hydro PP Unit-1, 2 & 3",2871867.0,0.0
2024-07-31,Karnaphuli Hydro PP Unit-4 & 5,1940000.0,0.0
2024-07-31,Chattogram TPP-1 ,0.0,0.0
2024-07-31,Chattogram TPP-2,0.0,0.0
2024-07-31,Raozan 25 MW PP,84483.0,1600108.02
2024-07-31,Sikalbaha 225MW CCPP (Gas),5263371.0,16790153.49
2024-07-31,Sikalbaha 225MW CCPP(Oil),0.0,0.0
2024-07-31,Sikalbaha 150MW GTPP,0.0,0.0
2024-07-31,Sikalbaha 150MW GTPP(Oil),0.0,0.0
2024-07-31,Plant Removed,,
2024-07-31,Tangail Palli Power Gen 22 MW,101760.0,1789958.4
2024-07-31,Hathazari 100 MW peaking PP,641712.0,11300548.32
2024-07-31,Dohazari -Kalaish 100 MW Peaking,676197.0,12110688.27
2024-07-31,Juldah 100 MW Unit-1 (Acorn),186960.0,3563457.5999999996
2024-07-31,Chattogram 108 MW PP (ECPV),305280.0,5974329.6
2024-07-31,Patenga 50MW PP (Baraka),180960.0,2978601.6
2024-07-31,Barabkunda  22 MW PP (Regent),0.0,0.0
2024-07-31,"Malancha, Ctg. EPZ (United)",440160.0,0.0
2024-07-31,Ashuganj TPP Unit- 3,0.0,0.0
2024-07-31,Ashuganj TPP Unit- 4,0.0,0.0
2024-07-31,Ashuganj TPP Unit- 5,0.0,0.0
2024-07-31,Ashuganj 450 MW CCPP(North),7318500.0,20418615.0
2024-07-31,Ashuganj 450 MW CCPP(South),6395000.0,19568700.0
2024-07-31,Ashuganj 225 MW  CCPP ,5067000.0,16822440.0
2024-07-31,Ashuganj 195 MW PP (APSCL-United) ,0.0,0.0
2024-07-31,Chandpur 150 MW CCPP,1164300.0,3760689.0
2024-07-31,Ashuganj 50 MW PP ,817488.0,2754934.56
2024-07-31,Ashuganj 55 MW PP  (Precision) ,388800.0,1702944.0
2024-07-31,Ashuganj 53MW PP (United),0.0,0.0
2024-07-31,Ashuganj  51 MW PP (Midland),1150400.0,4613104.0
2024-07-31,B.Baria (Aggreko) 85MW,0.0,0.0
2024-07-31,Titas 50 MW Peaking PP,671968.0,12034946.88
2024-07-31,Jangalia 52 MW PP (Lakdanavi),515741.0,9314282.459999999
2024-07-31,Feni  22 MW PP (Doreen),0.0,0.0
2024-07-31,Feni 11 MW PP  (Doreen),0.0,0.0
2024-07-31,Jangalia 33 MW PP (Summit) ,0.0,0.0
2024-07-31,Cumilla 25 MW PP (Summit),408630.0,306472.5
2024-07-31,Impoprt (Tripura),2243520.0,14717491.2
2024-07-31,RPCL 210MW CCPP,526080.0,1636108.8
2024-07-31,Jamalpur 95 MW PP(Powerpac),0.0,0.0
2024-07-31,Tangail  22 MW PP (Doreen),0.0,0.0
2024-07-31,Sarishabari 3 MW Solar Plant,9600.0,0.0
2024-07-31,Fenchugonj CCPP Phase-1,640000.0,2496000.0
2024-07-31,Fenchugonj CCPP Phase-2,1595760.0,5952184.8
2024-07-31,Fenchugonj 51 MW PP  (Barakatullah) ,0.0,0.0
2024-07-31,Fenchuganj  44 MW (Energyprima),0.0,0.0
2024-07-31,Kushiara 163 MW CCPP (KP),3714709.0,12704304.78
2024-07-31,Shajibazar 330 MW CCPP,0.0,0.0
2024-07-31,Shahjibazar GTPP Unit- 8 & 9 ,726240.0,4030632.0
2024-07-31,Shahjibazar 86 MW PP (Shahjibazar),0.0,0.0
2024-07-31,Shahjibazar  50MW PP (EPL)  ,0.0,0.0
2024-07-31,Sylhet 225 MW CCPP,3237210.0,9031815.9
2024-07-31,Sylhet  20 MW GTPP,0.0,0.0
2024-07-31, Sylhet  50 MW PP (EPL),0.0,0.0
2024-07-31,Sylhet 10MW PP (Desh)  ,0.0,0.0
2024-07-31,Bibiana-II 341 MW CCPP (Summit),7327000.0,22640430.0
2024-07-31,Shahjahanulla 25 MW PP,278256.0,208692.0
2024-07-31,Hobiganj  11 MW PP Cofidence-E,102384.0,77811.84
2024-07-31,Daudkandi 200 MW PP (B.Trac),0.0,0.0
2024-07-31,Kodda 300 MW PP Unit-2 (Summit) ,4052180.0,82664472.0
2024-07-31, Keranigonj 300 MW PP (APR),0.0,0.0
2024-07-31, Bramhangoan 100 MW PP (Aggreko),0.0,0.0
2024-07-31, Mymensingh 200 MW PP (United),2455200.0,47164392.0
2024-07-31,Aurahati 100MW PP (Aggreko),0.0,0.0
2024-07-31,Kodda 149 MW PP Unit-1 (Summit) ,1850400.0,32585544.0
2024-07-31,Teknaf  20MW PP (Solartech),13365.0,0.0
2024-07-31,Juldah 100 MW PP Unit-3 (Acorn),442560.0,7881993.6
2024-07-31,Chandpur 200 MW (Desh energy),885120.0,15356832.000000002
2024-07-31,Ashuganj 150 MW PP (Midland),1980509.0,32836839.219999995
2024-07-31,Bibiyana-III  400 MW CCPP,8920000.0,23638000.0
2024-07-31,Jamalpur 115 MW PP (United),1502400.0,28635743.999999996
2024-07-31,Gazipur 100 MW PP,927360.0,17397273.6
2024-07-31,Sikalbaha 105 MW PP (Baraka Sikalbaha),632291.0,11343300.540000001
2024-07-31,Kaptai 7 MW  Solar PP,24238.0,0.0
2024-07-31,Anwara 300 MW PP (United),817964.0,13373711.4
2024-07-31,Jodiac Power,25679.0,499199.76
2024-07-31,Karnaphuli Power Ltd.,465020.0,8342458.800000001
2024-07-31,Feni Lanka Power,637260.0,12178038.6
2024-07-31,Chowmuhani 113 MW,867720.0,16842445.2
2024-07-31,Juldah unit-2 (Acorn),432960.0,7711017.6
2024-07-31,Bibiyana South 400 MW,5300800.0,14100128.0
2024-07-31,Meghnaghat 104 MW PP (OPCL),268800.0,4588416.0
2024-07-31,Sutiakhali 50 MW Solar PP,202560.0,0.0
2024-07-31,Manikgonj 162MW PP(MPGL),3794400.0,69399576.0
2024-07-31,Anlima Energy Ltd.,303600.0,5094408.0
2024-07-31,Shahjibazar 100 MW GTPP,0.0,0.0
2024-07-31,Bhairob 54.5 MW,431640.0,7713406.800000001
2024-07-31,Spectra Solar Plant Ltd.,162292.0,0.0
2024-07-31,Chandpur 115(Doreen) ,1430400.0,25775808.0
2024-07-31,Kanchan Purbachal Power Generation  Ltd.,425880.0,7214407.2
2024-07-31,Ashuganj 420 MW CCPP(East),6186000.0,18372420.0
2024-07-31,Mirsharai 150 MW (Oil),515200.0,7254016.0
2024-07-31,Mirsharai 150 MW (Gas),0.0,0.0
2024-07-31,SS Power I,21359998.0,148879186.06
2024-07-31,Cox's Bazar Wind,180480.0,0.0
2024-07-31,Matarbari 2*600 MW (CPGCL),16458181.0,97103267.9
2024-07-31,Meghnaghat Unique power,0.0,0.0
2024-07-31,Summit Meghanghat-2 589 MW(Gas),0.0,0.0
2024-07-31,Sonagazi 75 MW Solar Plant,350018.0,0.0
2024-07-31,EasternBlank,,
2024-07-31,Bheramara (HVDC ),21660363.0,60865620.03
2024-07-31,Bheramara GTPP Unit-3,0.0,0.0
2024-07-31,Bheramara 410 MW CCPP,6180480.0,18232416.0
2024-07-31,Khulna  115 MW PP  (KPCL-1 & 3),0.0,0.0
2024-07-31,Khulna 115 PP MW (KPCL-2),583680.0,10126848.0
2024-07-31,Khulna  225 MW CCPP,0.0,0.0
2024-07-31,Khulna 60MW,0.0,0.0
2024-07-31,Khulna (Aggreeco) 55MW,0.0,0.0
2024-07-31,Faridpur 50 MW Peaking PP,128640.0,2419718.4
2024-07-31,Gopalganj 100 MW Peaking PP,183168.0,3445390.0799999996
2024-07-31,Noapara 40 MW PP (Khanjahan Ali),189375.0,3370875.0
2024-07-31,Bhola 225 MW  CCPP,2611000.0,8250760.0
2024-07-31,Bhola  33 MW PP (Venture),201437.0,954811.38
2024-07-31,Barisal 110 MW PP (Summit ),567456.0,9782941.44
2024-07-31,Barisal GT PP Unit-1& 2,0.0,0.0
2024-07-31,Baghabari 100 MW GTPP,0.0,0.0
2024-07-31,Baghabari 71 MW GTPP,0.0,0.0
